question_1,question_2,cosine_similarity
How can I ensure my dishwasher smells fresh?,Set the thermostat to cool,0.01229279870349142
What is not covered under the warranty?,What is the thermostat's minimum heat temperature?,0.012291343867751
What can I put in the dishwasher?,Change min cool to,0.012291094393470363
Can I run the dishwasher overnight?,What are EZ Adjust Tines?,0.012289767468836242
Remove user,change intensity,0.01228800562292639
Remove user,Change intensity,0.01228800562292639
What happens if I forget to add rinse aid?,change bulb intensity,0.012287665738721979
What happens if I forget to add rinse aid?,Change bulb intensity,0.012287665738721979
Who can I call?,Tell me more about this demo?,0.012287232343065158
How do I clean the dishwasher filters?,I want to update the mode auto,0.012281167163102314
What is covered under the warranty for my dishwasher?,please tell me what is the mode of the thermostat,0.012278976494719375
What is covered under the warranty for my dishwasher?,please tell me what is the mode of the thermostat,0.012278976494719375
How do I prevent odor buildup in my dishwasher?,I want to change the more off,0.012275937676169087
How do I know if my water is hard or soft?,How should I clean my dishwasher if it smells bad?,0.012270447793919169
What if dishes are still dirty after a wash cycle?,Set the thermostat to heat,0.012267819957891443
How often should I clean the filters?,how are you?,0.012267088715140463
How do I activate the Control Lock feature?,What is the intensity,0.012264570479759901
How do I activate the Control Lock feature?,What is the intensity,0.012264570479759901
Can I use a scouring pad to clean the filters?,What can cause my dishwasher to pause during a wash?,0.012260215141653461
What tools do I need to clean the filters?,I want to change the mode heating,0.012258624102765257
Can I wash the filters in the dishwasher?,change the temperature,0.012258254892501506
Can I wash the filters in the dishwasher?,Change the temperature,0.012258254892501506
What is important to check before I close the dishwasher door?,change the thermostat mode,0.012254790260754675
What is important to check before I close the dishwasher door?,Change the thermostat mode,0.012254790260754675
What should I do if I opened the door during the wash cycle?,What are EZ Adjust Tines?,0.0122521245508736
How do I know which wash cycle to choose?,Put the thermostat in off mode,0.012247517908780777
What if dishes are still dirty after a wash cycle?,Switch to off more,0.012246517713769075
How do I remove the top rack?,how are you?,0.01224541723756351
What is important to check before I close the dishwasher door?,Set the thermostat to auto,0.0122442268055296
What should I do before removing the top rack?,Authenticate user enrolment,0.012242717122962361
How do I reset the delay time?,Tell me the highest heat setting,0.012239189743404134
What should I do if I opened the door during the wash cycle?,Lower the minimum heat temperature,0.012238927965564037
Why do I need rinse aid?,How do I replace the top rack after removing it?,0.012236842243471609
Where do I put the detergent?,Please update the more off,0.012236706257686067
How do I raise the top rack?,Check bulb state,0.01223587922985173
What kind of cycles does the dishwasher have?,Set the thermostat to cooling,0.012234856978085755
Can I wash pots in the dishwasher?,What is the ambient temperature?,0.012234828757707275
How do I clean the filters in my dishwasher?,Please set the thermostat to off,0.012231555259921527
How do I know if I need to clean the lower filter?,Change min cool to,0.012229390370083455
Can I wash plastic dishes in the dishwasher?,How high can I set the cooling?,0.012227609111873199
Can I use a vinegar rinse in my dishwasher?,Set the mode to auto,0.012225324310724268
How should I load the bottom rack?,What is the minimum cooling temperature?,0.012224976509571715
How do I clean the dishwasher filters?,Please update the mode auto,0.012224142824163547
Set maximum heat temperature to,Delete administrator,0.01221894293331495
What's the best way to dry my dishes?,Change the max heating temperature,0.012217562179638113
Why are my dishes still dirty after a wash?,Set the thermostat to cool,0.012216859026336025
How do I turn on the dishwasher?,Tell me the minimum heating limit,0.01221545960500606
What does the Cancel function do?,Please set the system to auto,0.012210541754601538
Can I use regular dish soap in my dishwasher?,Set the thermostat to heat,0.01220818955348117
How do I add rinse aid?,please tell me what is the mode of the thermostat?,0.012204044464810708
How do I add rinse aid?,please tell me what is the mode of the thermostat?,0.012204044464810708
What is the best way to load glasses?,Change the thermostat to use Celsius,0.012203595814668488
Where can I learn more about synaptics astra?,Please update the mode off,0.012202853274858115
Can I wash plastic dishes in the dishwasher?,Please update the more auto,0.012198327731487865
How can I avoid spots on my dishes?,Please update the mode cooling,0.01219419709445491
What should I do if my dishes smell bad after washing?,Please set the thermostat to heat,0.012191187145049921
How do I set up my dishwasher?,Please change bulb brightness,0.012190094173379622
What do I do if the dishwasher isn't cleaning well?,Please update the more auto,0.012187473287072783
How can I wash larger items?,Where can I learn more about synaptics astra?,0.012181175447837943
How do I know if the dishwasher is done washing?,Please update bulb intensity,0.01217926376370822
What if I have very hard water?,I want to change the mode auto,0.012178268530664525
What should I do if my dishwasher smells bad?,Please set the thermostat to cooling,0.012176022325046611
How do I know if the top rack is safe to adjust?,Please tell me what is the intensity?,0.012171816676660823
How do I know if the dishwasher is done washing?,I want to update the mode off,0.012171722205402644
Please update the mode auto,Delete all users,0.012170641841303412
How often should I clean the filters?,Please set the system to cool,0.01217033223309301
What kind of detergent should I use?,I want to update the more auto,0.012169664737960382
What features does the upper level wash have?,Put the thermostat in cool mode,0.012167861293719566
Can I run the dishwasher with just a few dishes?,Please set the system to cool,0.012166507612228483
How do I know I am using the right amount of detergent?,Please set the system to heat,0.012162486692090375
What if my dishes still come out dirty?,I want to update the more off,0.012160472344004258
Is there anything I shouldn’t clean my dishwasher with?,Change temperature unit to Fahrenheit,0.012158287356482684
What happens if I don’t use enough detergent?,What is the intensity,0.012155053573866051
What happens if I don’t use enough detergent?,What is the intensity,0.012155053573866051
